name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
kTest1_0030,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.04,0.1,0.3,MIXED,MIXED,3,290.0333333333333,424.46666666666664,856.3666666666667,287.5333333333333,374.93333333333334,838.0666666666666,485.3333333333333,716.6666666666666,1501.6666666666667,550.3333333333334,905.3333333333334,2158.6666666666665,268.3333333333333,392.0,784.6666666666666,258.3333333333333,316.0,691.3333333333334,13.8375616868337,34.84345897038778,54.56469774246216,29.373073498408,62.73263176282247,131.28332861264548
kTest1_0031,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.04,0.1,0.3,MIXED,MIXED,5,291.2,364.59999999999997,841.1666666666666,284.1333333333333,373.2,810.3666666666668,470.0,511.0,1490.6666666666667,546.3333333333334,834.0,1839.6666666666667,271.3333333333333,348.3333333333333,769.0,255.0,322.0,696.0,18.513127326965332,34.49998617172241,76.2657922108968,37.59438705444336,66.49349459012349,140.84239490826926
kTest1_0032,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.04,0.1,0.3,MIXED,MIXED,8,290.0333333333333,367.93333333333334,766.1333333333333,282.73333333333335,375.1666666666667,877.9,485.3333333333333,655.3333333333334,1352.3333333333333,550.3333333333334,892.6666666666666,2560.0,268.3333333333333,336.0,701.0,253.0,317.6666666666667,691.0,24.671484390894573,37.54736669858297,74.29157018661499,36.11534961064657,68.42613172531128,148.6307860215505
kTest1_0033,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,303.36666666666673,356.09999999999997,731.4666666666667,289.99999999999994,437.4333333333334,826.8333333333334,396.6666666666667,591.0,1296.6666666666667,584.0,1011.3333333333334,2169.3333333333335,293.0,330.0,668.6666666666666,257.3333333333333,373.6666666666667,677.6666666666666,13.59550682703654,31.468321005503338,69.19205236434937,28.972686052322388,62.80625637372335,132.8224643866221
kTest1_0034,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,299.8666666666666,379.73333333333335,869.3000000000001,286.96666666666664,381.8,867.4333333333334,499.6666666666667,605.3333333333334,1547.0,532.6666666666666,899.0,2443.3333333333335,277.6666666666667,354.6666666666667,794.0,259.6666666666667,324.3333333333333,692.3333333333334,15.93450411160787,34.80175725618998,77.25088063875835,37.47880331675211,67.00401862462361,147.24463693300882
kTest1_0035,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,292.3,383.03333333333336,737.6333333333332,295.43333333333334,404.90000000000003,859.4333333333333,487.0,677.3333333333334,1289.3333333333333,539.3333333333334,998.0,2315.3333333333335,270.6666666666667,350.3333333333333,676.3333333333334,268.3333333333333,339.0,697.6666666666666,22.232052246729534,36.40088518460592,72.77647693951924,38.84710709253947,70.98458639780681,141.13955489794412
kTest1_0036,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.02,0.1,0.3,MIXED,MIXED,3,303.23333333333335,425.3666666666666,913.3666666666668,290.29999999999995,388.8666666666666,809.1666666666666,395.3333333333333,626.6666666666666,1582.6666666666667,569.0,858.6666666666666,2052.6666666666665,293.0,403.0,839.0,259.3333333333333,336.6666666666667,671.0,8.610598484675089,27.446950038274128,39.26030691464742,25.191122849782307,63.19144161542257,135.93009972572327
kTest1_0037,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.02,0.1,0.3,MIXED,MIXED,5,302.06666666666666,371.93333333333334,828.3333333333334,317.3666666666667,387.5,771.5,434.6666666666667,566.3333333333334,1443.3333333333333,389.6666666666667,974.0,2084.0,287.3333333333333,350.3333333333333,760.0,309.3333333333333,322.3333333333333,625.6666666666666,16.069828907648724,35.81280390421549,72.46822921435039,29.061525503794353,62.68553654352824,136.49719993273416
kTest1_0038,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.02,0.1,0.3,MIXED,MIXED,8,290.0333333333333,421.1666666666667,818.8666666666667,297.23333333333335,359.76666666666665,791.6333333333332,485.3333333333333,707.6666666666666,1309.6666666666667,527.3333333333334,930.6666666666666,1823.3333333333333,268.3333333333333,389.3333333333333,764.3333333333334,271.6666666666667,296.3333333333333,677.0,40.986417611440025,91.21652062733968,118.44426520665486,67.21052352587382,188.96053457260132,211.73892124493918
kTest1_0039,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.03,0.1,0.3,MIXED,MIXED,3,296.3333333333333,373.5,860.2333333333332,302.26666666666665,416.43333333333334,847.2999999999998,440.3333333333333,642.0,1474.3333333333333,451.6666666666667,1062.3333333333333,2158.0,280.3333333333333,343.6666666666667,792.0,285.6666666666667,344.6666666666667,701.6666666666666,34.10586396853129,70.98344095547994,183.28661370277405,68.50489807128906,152.05502851804098,313.79998230934143
kTest1_0040,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.03,0.1,0.3,MIXED,MIXED,5,302.43333333333334,358.4333333333334,749.9,282.1333333333333,362.6666666666667,796.1333333333333,414.3333333333333,623.3333333333334,1322.0,544.3333333333334,794.6666666666666,2183.3333333333335,290.0,329.0,686.3333333333334,253.0,314.6666666666667,642.0,16.184477885564167,66.45028575261433,177.86746525764465,36.42163244883219,143.74842508633932,328.1286311149597
kTest1_0041,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.03,0.1,0.3,MIXED,MIXED,8,290.0333333333333,401.7,811.5,285.03333333333336,391.0666666666666,791.3333333333334,485.3333333333333,570.0,1437.0,573.3333333333334,928.6666666666666,1712.3333333333333,268.3333333333333,383.0,742.0,253.0,331.3333333333333,689.0,21.34649149576823,35.64089107513428,78.02176260948181,40.00011006991068,71.94842473665874,134.10101040204367
kTest1_0042,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.04,0.1,0.3,MIXED,MIXED,3,297.8666666666666,381.5,825.2999999999998,287.6333333333333,422.59999999999997,835.6,416.6666666666667,683.0,1452.0,539.3333333333334,809.0,2017.0,284.6666666666667,348.0,755.6666666666666,259.6666666666667,379.6666666666667,704.3333333333334,8.579661051432291,29.582111597061157,77.16711362202962,32.95759256680807,62.290311892827354,131.3616132736206
kTest1_0043,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.04,0.1,0.3,MIXED,MIXED,5,290.1666666666667,391.6666666666667,838.0,290.6333333333334,380.5,817.9,486.6666666666667,556.6666666666666,1489.0,491.3333333333333,880.0,1954.0,268.3333333333333,373.3333333333333,765.6666666666666,268.3333333333333,325.0,691.6666666666666,20.0131995677948,36.124855279922485,69.27011593182881,36.421844164530434,68.41015887260437,135.3567324479421
kTest1_0044,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.04,0.1,0.3,MIXED,MIXED,8,292.3,422.3666666666666,784.1999999999999,283.90000000000003,399.79999999999995,873.7333333333332,487.0,680.6666666666666,1401.0,547.0,1007.0,2191.3333333333335,270.6666666666667,393.6666666666667,715.6666666666666,254.66666666666666,332.3333333333333,727.3333333333334,22.961543718973797,40.94722294807434,77.2160370349884,39.52090803782145,72.54649782180786,136.00263706843057
kTest1_0045,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.05,0.1,0.3,MIXED,MIXED,3,310.86666666666673,390.5,858.8666666666667,282.93333333333334,379.40000000000003,757.6999999999998,393.6666666666667,674.0,1478.6666666666667,552.3333333333334,980.0,2123.0,301.6666666666667,359.0,790.0,253.0,312.6666666666667,606.0,9.157464901606241,27.061134338378906,67.56136274337769,33.462782859802246,72.68195962905884,132.20090667406717
kTest1_0046,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.1666666666667,367.6666666666667,741.3000000000001,293.3,375.7333333333333,740.7333333333332,486.6666666666667,514.6666666666666,1293.0,512.0,844.3333333333334,1953.3333333333333,268.3333333333333,351.3333333333333,680.0,269.0,323.6666666666667,606.0,21.684946457544964,34.812368392944336,79.87007490793864,34.45786086718241,71.3168130715688,131.1892453034719
kTest1_0047,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.9,0.1,0.05,0.1,0.3,MIXED,MIXED,8,299.3333333333333,358.40000000000003,803.8666666666667,292.3333333333333,360.76666666666665,850.7333333333335,443.3333333333333,605.0,1411.6666666666667,502.3333333333333,766.6666666666666,2093.3333333333335,283.3333333333333,331.0,736.3333333333334,269.0,315.6666666666667,712.6666666666666,21.487772067387898,37.37048069636027,77.07840037345886,39.28681516647339,68.33713992436726,141.42290019989014
