name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
popsize_0045,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0046,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0047,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0048,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0049,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0050,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0051,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0052,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0053,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,4,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0054,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,330.8333333333333,469.7333333333333,966.0666666666666,397.0,682.4333333333334,1166.2333333333333,515.3333333333334,824.3333333333334,1740.6666666666667,988.0,1667.3333333333333,3769.3333333333335,310.3333333333333,430.3333333333333,880.0,331.3333333333333,573.0,877.0,1.2252404689788818,2.1614827315012612,3.9521419207255044,3.1120802561442056,4.998667637507121,9.063293059666952
popsize_0055,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,312.53333333333336,506.7,918.2333333333332,342.6666666666667,582.9333333333333,1159.7333333333333,476.3333333333333,882.0,1637.3333333333333,696.6666666666666,1206.3333333333333,3560.3333333333335,294.3333333333333,465.0,838.3333333333334,303.3333333333333,513.6666666666666,893.0,1.1777254740397136,2.2337068716684976,3.9888697465260825,2.691803455352783,4.759875615437825,9.383871793746948
popsize_0056,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,318.3666666666666,527.9666666666666,965.4666666666666,408.8333333333333,594.3666666666667,1081.3,501.6666666666667,839.6666666666666,1707.6666666666667,1142.3333333333333,1512.6666666666667,2863.0,298.0,493.3333333333333,883.0,327.3333333333333,492.3333333333333,883.3333333333334,1.2885848681132,2.124535242716471,4.282122611999512,3.4111138184865317,4.6933878262837725,9.995198726654053
popsize_0057,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,321.5,500.8666666666666,979.8333333333334,326.6666666666667,454.8666666666666,1057.6666666666667,485.0,838.6666666666666,1764.3333333333333,578.6666666666666,1278.6666666666667,3211.6666666666665,303.3333333333333,463.3333333333333,892.6666666666666,298.6666666666667,363.3333333333333,818.3333333333334,1.6902279059092205,4.74863862991333,7.376366853713989,4.675357103347778,10.162706772486368,18.247575918833416
popsize_0058,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,319.1666666666667,435.5,878.6999999999999,322.0333333333333,534.7333333333333,966.2666666666668,374.6666666666667,767.0,1563.0,559.3333333333334,1345.3333333333333,2837.6666666666665,313.0,398.6666666666667,802.6666666666666,295.6666666666667,444.6666666666667,758.3333333333334,2.1336112022399902,4.505488475163777,7.946470816930135,5.124846458435059,9.301888386408487,17.982554992039997
popsize_0059,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,297.8666666666666,473.0,918.8000000000001,306.6333333333334,589.9333333333334,1035.2,416.6666666666667,701.0,1589.0,519.3333333333334,1369.3333333333333,2873.0,284.6666666666667,447.6666666666667,844.3333333333334,283.0,503.3333333333333,831.0,2.221670627593994,4.300612767537435,8.214650948842367,4.328559875488281,10.711296478907267,17.004672288894653
popsize_0060,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,319.23333333333335,407.59999999999997,870.2999999999998,312.13333333333327,416.3,899.7999999999998,348.3333333333333,686.0,1497.0,502.3333333333333,1034.0,2392.0,316.0,376.6666666666667,800.6666666666666,291.0,347.6666666666667,734.0,2.446335713068644,6.854487657546997,13.702910423278809,7.412219842274983,11.623231967290243,30.746402502059937
popsize_0061,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,301.1333333333334,439.4666666666667,807.7666666666668,312.8333333333333,460.79999999999995,826.2333333333332,524.3333333333334,728.6666666666666,1420.6666666666667,602.3333333333334,1119.0,2142.3333333333335,276.3333333333333,407.3333333333333,739.6666666666666,280.6666666666667,387.6666666666667,680.0,4.270757436752319,7.530993382136027,15.65700356165568,7.680622339248657,16.125162919362385,27.633487860361736
popsize_0062,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,10,5,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,297.8666666666666,410.13333333333327,877.5666666666667,300.06666666666666,432.9666666666667,897.5666666666666,416.6666666666667,693.3333333333334,1506.6666666666667,567.6666666666666,978.6666666666666,2363.6666666666665,284.6666666666667,378.6666666666667,807.6666666666666,270.3333333333333,372.3333333333333,734.6666666666666,4.45140274365743,8.007768074671427,15.688738266626993,8.570526997248331,13.442840496699015,32.28010813395182
