name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
commrange_0040,0,0.999,0.2,1,False,True,False,5,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,292.43333333333334,379.0333333333333,795.8000000000001,291.2,410.4333333333332,813.0333333333333,467.3333333333333,661.3333333333334,1421.0,515.0,1005.3333333333334,2199.3333333333335,273.0,347.6666666666667,726.3333333333334,266.3333333333333,344.3333333333333,659.0,9.531363089879354,16.1530860265096,32.956930001576744,16.864015738169353,28.58754603068034,58.4383339881897
commrange_0041,0,0.999,0.2,1,False,True,False,10,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.0333333333333,405.0333333333333,797.3666666666668,289.26666666666665,448.0,768.8333333333334,485.3333333333333,594.3333333333334,1391.6666666666667,576.6666666666666,1000.0,2051.3333333333335,268.3333333333333,384.0,731.3333333333334,257.3333333333333,386.6666666666667,626.3333333333334,6.77187458674113,15.605989297231039,28.46257511774699,14.508943875630697,29.95646341641744,53.098379373550415
commrange_0042,0,0.999,0.2,1,False,True,False,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,295.09999999999997,395.8333333333333,784.2666666666668,300.26666666666665,380.0,773.1999999999999,443.0,682.3333333333334,1410.6666666666667,542.6666666666666,836.0,2011.0,278.6666666666667,364.0,714.6666666666666,273.3333333333333,329.3333333333333,635.6666666666666,6.078210751215617,13.637480020523071,28.590314308802288,13.795207420984903,27.148778835932415,50.645058472951256
commrange_0043,0,0.999,0.2,1,False,True,False,30,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,296.4666666666667,370.5,806.8000000000001,299.7,396.3333333333333,913.7333333333332,441.6666666666667,645.0,1420.0,420.0,969.3333333333334,2492.3333333333335,280.3333333333333,340.0,738.6666666666666,286.3333333333333,332.6666666666667,738.3333333333334,7.039689302444458,14.073710044225058,28.44718114535014,13.733335892359415,27.541537602742512,56.23073355356852
commrange_0044,0,0.999,0.2,1,False,True,False,40,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.26666666666665,378.7,822.5,290.1666666666667,393.1666666666667,837.1999999999999,482.6666666666667,667.0,1400.0,525.6666666666666,877.6666666666666,2273.0,270.0,346.6666666666667,758.3333333333334,264.0,339.3333333333333,677.6666666666666,8.410104513168335,13.27509077390035,29.110445102055866,13.504109064737955,24.751078923543293,55.81892236073812
commrange_0045,0,0.999,0.2,1,False,True,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,297.8666666666666,355.03333333333336,783.0999999999999,292.6666666666667,367.3,828.6666666666666,416.6666666666667,541.3333333333334,1378.0,511.6666666666667,880.0,2082.6666666666665,284.6666666666667,334.3333333333333,717.0,268.3333333333333,310.3333333333333,689.3333333333334,5.201719840367635,13.152750968933105,28.479663769404095,14.209019978841146,26.013779401779175,55.56442872683207
commrange_0046,0,0.999,0.2,1,False,True,False,75,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.2,389.1333333333334,786.0333333333333,288.1666666666667,401.3999999999999,905.7999999999998,470.0,678.3333333333334,1404.3333333333333,544.6666666666666,888.0,2170.0,271.3333333333333,357.0,717.3333333333334,259.6666666666667,347.3333333333333,765.3333333333334,6.67099658648173,13.267909049987793,27.707411289215088,13.973957538604736,25.12448024749756,55.43018674850464
commrange_0047,0,0.999,0.2,1,False,True,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.0333333333333,385.26666666666665,751.5666666666666,284.6666666666667,368.63333333333327,870.2333333333332,485.3333333333333,681.6666666666666,1299.6666666666667,551.6666666666666,779.3333333333334,2018.3333333333333,268.3333333333333,352.3333333333333,690.6666666666666,255.0,323.0,742.6666666666666,6.298335949579875,13.847240050633749,28.1416114171346,14.137495994567871,26.121992349624634,49.835291941960655
commrange_0048,0,0.999,0.2,1,False,False,True,5,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,295.09999999999997,366.73333333333335,830.9333333333333,282.8666666666666,459.8666666666666,831.1666666666666,443.0,640.3333333333334,1487.3333333333333,551.6666666666666,905.6666666666666,2194.6666666666665,278.6666666666667,336.3333333333333,758.0,253.0,410.3333333333333,679.6666666666666,8.715480168660482,15.309170881907145,31.690319776535034,18.249311765034992,38.577503045399986,75.58830253283183
commrange_0049,0,0.999,0.2,1,False,False,True,10,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,304.20000000000005,379.26666666666665,792.0,288.76666666666665,400.5,837.4666666666666,447.0,582.6666666666666,1428.0,553.6666666666666,999.0,1906.6666666666667,288.3333333333333,356.6666666666667,721.3333333333334,259.3333333333333,334.0,718.6666666666666,7.060625314712524,15.763567050298056,31.349622011184692,14.0600794951121,39.33993935585022,77.64136568705241
commrange_0050,0,0.999,0.2,1,False,False,True,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,299.93333333333334,401.90000000000003,777.3666666666667,282.93333333333334,369.4333333333334,782.8666666666668,413.3333333333333,602.0,1377.6666666666667,552.3333333333334,763.3333333333334,2047.6666666666667,287.3333333333333,379.6666666666667,710.6666666666666,253.0,325.6666666666667,642.3333333333334,6.330392440160115,15.11620291074117,30.14473231633504,16.71775229771932,35.02629065513611,74.45564762751262
commrange_0051,0,0.999,0.2,1,False,False,True,30,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.56666666666666,357.5333333333333,773.5333333333333,279.6666666666667,422.73333333333335,815.0,485.6666666666667,551.3333333333334,1375.3333333333333,558.6666666666666,1086.3333333333333,2027.0,270.0,336.0,706.6666666666666,248.66666666666666,349.0,680.3333333333334,8.655084371566772,15.47105622291565,31.247510592142742,16.720054388046265,42.253063678741455,73.38388164838155
commrange_0052,0,0.999,0.2,1,False,False,True,40,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,296.3333333333333,398.2333333333333,776.9,282.1333333333333,425.5,815.5,440.3333333333333,613.3333333333334,1373.0,565.3333333333334,895.0,2170.0,280.3333333333333,374.3333333333333,710.6666666666666,250.66666666666666,373.3333333333333,665.0,7.715113639831543,15.750030676523844,27.906115134557087,17.118177731831867,37.445817947387695,75.17858298619588
commrange_0053,0,0.999,0.2,1,False,False,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,299.4666666666667,386.59999999999997,831.4333333333334,286.90000000000003,427.0,812.1999999999999,423.6666666666667,695.0,1495.3333333333333,550.0,877.0,1921.0,285.6666666666667,352.3333333333333,757.6666666666666,257.6666666666667,377.0,689.0,6.660048802693685,15.651109536488852,28.400619824727375,16.61370913187663,38.02064569791158,72.5731885433197
commrange_0054,0,0.999,0.2,1,False,False,True,75,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.26666666666665,400.90000000000003,795.4,282.2,403.3666666666666,798.5333333333333,482.6666666666667,688.0,1405.0,545.0,817.6666666666666,1994.3333333333333,270.0,369.0,727.6666666666666,253.0,357.3333333333333,665.6666666666666,7.601695696512858,14.967306852340698,32.33229120572408,16.431588490804035,38.998210430145264,72.01318351427715
commrange_0055,0,0.999,0.2,1,False,False,True,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.3666666666666,428.40000000000003,782.5666666666666,283.7,409.5666666666666,837.1999999999999,485.6666666666667,534.0,1399.6666666666667,560.0,990.6666666666666,2102.0,268.6666666666667,416.6666666666667,714.0,253.0,345.0,696.6666666666666,8.23942518234253,14.62486457824707,30.866642713546753,16.501623312632244,37.496830542882286,77.82492518424988
commrange_0056,0,0.999,0.2,1,False,False,False,5,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,299.8,346.90000000000003,847.9,283.90000000000003,393.3999999999999,798.3666666666667,433.0,601.0,1360.0,547.0,973.0,2400.6666666666665,285.0,318.6666666666667,791.0,254.66666666666666,329.0,620.3333333333334,6.536782503128052,13.489658435185751,26.558827718098957,13.733503739039103,23.876930793126423,52.241359869639076
commrange_0057,0,0.999,0.2,1,False,False,False,10,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.2,362.23333333333335,886.3666666666667,298.43333333333334,418.6333333333334,847.9333333333334,470.0,616.3333333333334,1255.6666666666667,527.3333333333334,997.3333333333334,2116.3333333333335,271.3333333333333,334.0,845.3333333333334,273.0,354.3333333333333,707.0,5.7387622992197675,13.572740395863852,25.407405773798626,13.577794233957926,25.920287132263184,50.732439835866295
commrange_0058,0,0.999,0.2,1,False,False,False,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,293.40000000000003,345.6333333333334,807.8333333333334,286.09999999999997,362.40000000000003,843.4333333333333,492.0,603.3333333333334,1457.3333333333333,545.0,798.0,2284.3333333333335,271.3333333333333,317.0,735.6666666666666,257.3333333333333,314.0,683.3333333333334,5.948388020197551,13.868231376012167,26.478400866190594,14.582758665084839,26.182995637257893,53.56849233309428
commrange_0059,0,0.999,0.2,1,False,False,False,30,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,295.09999999999997,373.73333333333335,818.4333333333334,293.2333333333333,356.8333333333333,744.8333333333334,443.0,515.3333333333334,1458.3333333333333,529.3333333333334,862.3333333333334,2192.3333333333335,278.6666666666667,358.0,747.3333333333334,267.0,300.6666666666667,584.0,7.028122107187907,13.61411682764689,27.49248242378235,15.058438221613565,24.57882595062256,50.75800975163778
commrange_0060,0,0.999,0.2,1,False,False,False,40,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,290.1666666666667,394.9333333333334,822.0,295.76666666666665,376.5,810.9,486.6666666666667,679.3333333333334,1431.0,536.6666666666666,915.0,2034.0,268.3333333333333,363.3333333333333,754.3333333333334,269.0,316.6666666666667,675.0,7.857511599858602,13.930729468663534,28.069287141164143,13.224563280741373,28.18031644821167,52.990532636642456
commrange_0061,0,0.999,0.2,1,False,False,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,311.6666666666667,388.59999999999997,777.9,297.7666666666667,404.76666666666665,870.0,377.6666666666667,571.0,1380.0,562.6666666666666,876.6666666666666,1956.0,304.3333333333333,368.3333333333333,711.0,268.3333333333333,352.3333333333333,749.3333333333334,5.635375738143921,14.264074563980103,27.25046507517497,13.398666063944498,25.54197343190511,47.75094564755758
commrange_0062,0,0.999,0.2,1,False,False,False,75,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,295.23333333333335,393.3,810.1999999999999,282.1333333333333,399.5666666666666,797.8333333333334,444.3333333333333,693.0,1454.0,544.3333333333334,899.6666666666666,2155.3333333333335,278.6666666666667,360.0,738.6666666666666,253.0,344.0,647.0,5.937317768732707,14.583191315333048,27.17600353558858,13.234159549077352,26.381874799728394,50.790013472239174
commrange_0063,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,302.63333333333327,389.1000000000001,808.1333333333333,291.93333333333334,379.6333333333334,830.2333333333332,443.3333333333333,660.0,1445.3333333333333,603.3333333333334,886.3333333333334,2182.3333333333335,287.0,359.0,737.3333333333334,257.3333333333333,323.3333333333333,680.0,6.13274343808492,13.973283847173056,27.920057376225788,14.600570758183798,26.130149523417156,50.40096243222555
